method,budget,fold,instance_id,metric,value,mean,std,min,max,n_folds
greedy_evi,1,1,fold1-budget1,rmse,679.1023105478723,,,,,
greedy_evi,1,1,fold1-budget1,mae,493.16659528655634,,,,,
greedy_evi,1,1,fold1-budget1,r2,-0.0485795778444047,,,,,
greedy_evi,1,1,fold1-budget1,expected_loss_gbp,17862.069277099836,,,,,
greedy_evi,1,1,fold1-budget1,coverage_90,0.06756756756756757,,,,,
greedy_evi,1,1,fold1-budget1,msse,689.488617910374,,,,,
greedy_evi,1,1,fold1-budget1,n_test,74.0,,,,,
greedy_evi,1,1,fold1-budget1,roi,45.85603917412169,,,,,
greedy_evi,1,1,fold1-budget1,cost_efficiency,46.85603917412169,,,,,
greedy_evi,1,1,fold1-budget1,prior_loss_gbp,103580.13169827953,,,,,
greedy_evi,1,1,fold1-budget1,posterior_loss_gbp,96551.72582216127,,,,,
greedy_evi,1,1,fold1-budget1,savings_gbp,7028.405876118253,,,,,
greedy_evi,1,1,fold1-budget1,total_cost,150.0,,,,,
greedy_evi,1,1,fold1-budget1,prior_loss_test_only,19162.324364181713,,,,,
greedy_evi,1,1,fold1-budget1,domain_scale_factor,5.405405405405405,,,,,
greedy_evi,1,1,fold1-budget1,n_near_threshold,74.0,,,,,
greedy_evi,1,1,fold1-budget1,fraction_near_threshold,1.0,,,,,
greedy_evi,1,1,fold1-budget1,prior_loss_near_threshold,103580.13169827953,,,,,
greedy_evi,1,1,fold1-budget1,posterior_loss_near_threshold,96551.72582216127,,,,,
greedy_evi,1,1,fold1-budget1,savings_near_threshold,7028.405876118253,,,,,
greedy_evi,1,1,fold1-budget1,roi_near_threshold,45.85603917412169,,,,,
greedy_evi,1,1,fold1-budget1,ddi_test,0.8783783783783784,,,,,
greedy_evi,1,1,fold1-budget1,ddi_prior,1.0,,,,,
greedy_evi,1,1,fold1-budget1,action_K,10.0,,,,,
greedy_evi,1,1,fold1-budget1,action_constrained_loss,44681.08108108108,,,,,
greedy_evi,1,1,fold1-budget1,action_regret,26819.011803981244,,,,,
greedy_evi,1,1,fold1-budget1,action_hit_rate,0.22857142857142856,,,,,
greedy_evi,1,1,fold1-budget1,morans_i,0.44189719099562474,,,,,
greedy_evi,1,1,fold1-budget1,morans_pval,0.001,,,,,
greedy_evi,1,1,fold1-budget1,prior_computation_time_sec,0.015946626663208008,,,,,
greedy_evi,1,1,fold1-budget1,selection_time_sec,0.6040518283843994,,,,,
greedy_evi,1,1,fold1-budget1,inference_time_sec,0.002990245819091797,,,,,
greedy_evi,1,1,fold1-budget1,total_time_sec,0.6229887008666992,,,,,
greedy_evi,1,1,fold1-budget1,n_selected,1.0,,,,,
greedy_evi,1,1,fold1-budget1,cost_mean,150.0,,,,,
greedy_evi,1,1,fold1-budget1,cost_std,0.0,,,,,
greedy_evi,1,2,fold2-budget1,rmse,435.75554821124933,,,,,
greedy_evi,1,2,fold2-budget1,mae,342.90222800902984,,,,,
greedy_evi,1,2,fold2-budget1,r2,-0.0016317243902297385,,,,,
greedy_evi,1,2,fold2-budget1,expected_loss_gbp,19010.623638617788,,,,,
greedy_evi,1,2,fold2-budget1,coverage_90,0.047619047619047616,,,,,
greedy_evi,1,2,fold2-budget1,msse,453.8693711625848,,,,,
greedy_evi,1,2,fold2-budget1,n_test,63.0,,,,,
greedy_evi,1,2,fold2-budget1,roi,-1.0075423389227944,,,,,
greedy_evi,1,2,fold2-budget1,cost_efficiency,-0.007542338922794442,,,,,
greedy_evi,1,2,fold2-budget1,prior_loss_gbp,120701.24095784595,,,,,
greedy_evi,1,2,fold2-budget1,posterior_loss_gbp,120702.37230868437,,,,,
greedy_evi,1,2,fold2-budget1,savings_gbp,-1.1313508384191664,,,,,
greedy_evi,1,2,fold2-budget1,total_cost,150.0,,,,,
greedy_evi,1,2,fold2-budget1,prior_loss_test_only,19010.445450860738,,,,,
greedy_evi,1,2,fold2-budget1,domain_scale_factor,6.349206349206349,,,,,
greedy_evi,1,2,fold2-budget1,n_near_threshold,63.0,,,,,
greedy_evi,1,2,fold2-budget1,fraction_near_threshold,1.0,,,,,
greedy_evi,1,2,fold2-budget1,prior_loss_near_threshold,120701.24095784595,,,,,
greedy_evi,1,2,fold2-budget1,posterior_loss_near_threshold,120702.37230868437,,,,,
greedy_evi,1,2,fold2-budget1,savings_near_threshold,-1.1313508384191664,,,,,
greedy_evi,1,2,fold2-budget1,roi_near_threshold,-1.0075423389227944,,,,,
greedy_evi,1,2,fold2-budget1,ddi_test,1.0,,,,,
greedy_evi,1,2,fold2-budget1,ddi_prior,1.0,,,,,
greedy_evi,1,2,fold2-budget1,action_K,10.0,,,,,
greedy_evi,1,2,fold2-budget1,action_constrained_loss,45326.98412698413,,,,,
greedy_evi,1,2,fold2-budget1,action_regret,26316.36048836634,,,,,
greedy_evi,1,2,fold2-budget1,action_hit_rate,0.23333333333333334,,,,,
greedy_evi,1,2,fold2-budget1,morans_i,0.30054874933171627,,,,,
greedy_evi,1,2,fold2-budget1,morans_pval,0.003,,,,,
greedy_evi,1,2,fold2-budget1,prior_computation_time_sec,0.01502084732055664,,,,,
greedy_evi,1,2,fold2-budget1,selection_time_sec,0.6089646816253662,,,,,
greedy_evi,1,2,fold2-budget1,inference_time_sec,0.0019927024841308594,,,,,
greedy_evi,1,2,fold2-budget1,total_time_sec,0.6259782314300537,,,,,
greedy_evi,1,2,fold2-budget1,n_selected,1.0,,,,,
greedy_evi,1,2,fold2-budget1,cost_mean,150.0,,,,,
greedy_evi,1,2,fold2-budget1,cost_std,0.0,,,,,
