method,budget,fold,instance_id,metric,value,mean,std,min,max,n_folds
greedy_evi,3,1,fold1-budget3,rmse,0.1144113902496396,,,,,
greedy_evi,3,1,fold1-budget3,mae,0.08955494156006426,,,,,
greedy_evi,3,1,fold1-budget3,r2,0.24053991378876338,,,,,
greedy_evi,3,1,fold1-budget3,expected_loss_gbp,3204.2993174457943,,,,,
greedy_evi,3,1,fold1-budget3,coverage_90,1.0,,,,,
greedy_evi,3,1,fold1-budget3,msse,0.11819120055920922,,,,,
greedy_evi,3,1,fold1-budget3,n_test,63.0,,,,,
greedy_evi,3,1,fold1-budget3,roi,-1.0124851298419089,,,,,
greedy_evi,3,1,fold1-budget3,cost_efficiency,-0.012485129841908929,,,,,
greedy_evi,3,1,fold1-budget3,prior_loss_gbp,20322.908593861066,,,,,
greedy_evi,3,1,fold1-budget3,posterior_loss_gbp,20344.757571084407,,,,,
greedy_evi,3,1,fold1-budget3,savings_gbp,-21.848977223340626,,,,,
greedy_evi,3,1,fold1-budget3,total_cost,1750.0,,,,,
greedy_evi,3,1,fold1-budget3,prior_loss_test_only,3200.858103533118,,,,,
greedy_evi,3,1,fold1-budget3,domain_scale_factor,6.349206349206349,,,,,
greedy_evi,3,1,fold1-budget3,ddi_test,1.0,,,,,
greedy_evi,3,1,fold1-budget3,ddi_prior,1.0,,,,,
greedy_evi,3,1,fold1-budget3,action_K,10.0,,,,,
greedy_evi,3,1,fold1-budget3,action_constrained_loss,22285.714285714286,,,,,
greedy_evi,3,1,fold1-budget3,action_regret,19081.41496826849,,,,,
greedy_evi,3,1,fold1-budget3,action_hit_rate,0.3125,,,,,
greedy_evi,3,1,fold1-budget3,morans_i,0.2255181096010798,,,,,
greedy_evi,3,1,fold1-budget3,morans_pval,0.024,,,,,
greedy_evi,3,1,fold1-budget3,prior_computation_time_sec,0.022922277450561523,,,,,
greedy_evi,3,1,fold1-budget3,selection_time_sec,3.72055983543396,,,,,
greedy_evi,3,1,fold1-budget3,inference_time_sec,0.0019931793212890625,,,,,
greedy_evi,3,1,fold1-budget3,total_time_sec,3.7454752922058105,,,,,
greedy_evi,3,1,fold1-budget3,n_selected,3.0,,,,,
greedy_evi,3,1,fold1-budget3,cost_mean,583.3333333333334,,,,,
greedy_evi,3,1,fold1-budget3,cost_std,306.4129385141706,,,,,
greedy_evi,3,2,fold2-budget3,rmse,0.30169420721277124,,,,,
greedy_evi,3,2,fold2-budget3,mae,0.23015963565804298,,,,,
greedy_evi,3,2,fold2-budget3,r2,0.07147098939153806,,,,,
greedy_evi,3,2,fold2-budget3,expected_loss_gbp,3176.4617813713953,,,,,
greedy_evi,3,2,fold2-budget3,coverage_90,1.0,,,,,
greedy_evi,3,2,fold2-budget3,msse,0.3245292243061853,,,,,
greedy_evi,3,2,fold2-budget3,n_test,72.0,,,,,
greedy_evi,3,2,fold2-budget3,roi,-1.1347159362736503,,,,,
greedy_evi,3,2,fold2-budget3,cost_efficiency,-0.1347159362736503,,,,,
greedy_evi,3,2,fold2-budget3,prior_loss_gbp,17411.257008028864,,,,,
greedy_evi,3,2,fold2-budget3,posterior_loss_gbp,17647.009896507752,,,,,
greedy_evi,3,2,fold2-budget3,savings_gbp,-235.75288847888805,,,,,
greedy_evi,3,2,fold2-budget3,total_cost,1750.0,,,,,
greedy_evi,3,2,fold2-budget3,prior_loss_test_only,3134.026261445196,,,,,
greedy_evi,3,2,fold2-budget3,domain_scale_factor,5.555555555555555,,,,,
greedy_evi,3,2,fold2-budget3,ddi_test,0.9861111111111112,,,,,
greedy_evi,3,2,fold2-budget3,ddi_prior,1.0,,,,,
greedy_evi,3,2,fold2-budget3,action_K,10.0,,,,,
greedy_evi,3,2,fold2-budget3,action_constrained_loss,33272.22222222222,,,,,
greedy_evi,3,2,fold2-budget3,action_regret,30095.760440850823,,,,,
greedy_evi,3,2,fold2-budget3,action_hit_rate,0.2692307692307692,,,,,
greedy_evi,3,2,fold2-budget3,morans_i,0.5916006785534421,,,,,
greedy_evi,3,2,fold2-budget3,morans_pval,0.001,,,,,
greedy_evi,3,2,fold2-budget3,prior_computation_time_sec,0.022922992706298828,,,,,
greedy_evi,3,2,fold2-budget3,selection_time_sec,3.7394957542419434,,,,,
greedy_evi,3,2,fold2-budget3,inference_time_sec,0.0019931793212890625,,,,,
greedy_evi,3,2,fold2-budget3,total_time_sec,3.7644119262695312,,,,,
greedy_evi,3,2,fold2-budget3,n_selected,3.0,,,,,
greedy_evi,3,2,fold2-budget3,cost_mean,583.3333333333334,,,,,
greedy_evi,3,2,fold2-budget3,cost_std,306.4129385141706,,,,,
greedy_evi,3,3,fold3-budget3,rmse,0.4014524648386499,,,,,
greedy_evi,3,3,fold3-budget3,mae,0.3067495131013198,,,,,
greedy_evi,3,3,fold3-budget3,r2,-0.14800559289946214,,,,,
greedy_evi,3,3,fold3-budget3,expected_loss_gbp,3106.596765976976,,,,,
greedy_evi,3,3,fold3-budget3,coverage_90,0.9894736842105263,,,,,
greedy_evi,3,3,fold3-budget3,msse,0.48900435369086853,,,,,
greedy_evi,3,3,fold3-budget3,n_test,95.0,,,,,
greedy_evi,3,3,fold3-budget3,roi,-1.000216213867532,,,,,
greedy_evi,3,3,fold3-budget3,cost_efficiency,-0.00021621386753187315,,,,,
greedy_evi,3,3,fold3-budget3,prior_loss_gbp,13080.029061424348,,,,,
greedy_evi,3,3,fold3-budget3,posterior_loss_gbp,13080.407435692528,,,,,
greedy_evi,3,3,fold3-budget3,savings_gbp,-0.378374268180778,,,,,
greedy_evi,3,3,fold3-budget3,total_cost,1750.0,,,,,
greedy_evi,3,3,fold3-budget3,prior_loss_test_only,3106.506902088283,,,,,
greedy_evi,3,3,fold3-budget3,domain_scale_factor,4.2105263157894735,,,,,
greedy_evi,3,3,fold3-budget3,ddi_test,1.0,,,,,
greedy_evi,3,3,fold3-budget3,ddi_prior,1.0,,,,,
greedy_evi,3,3,fold3-budget3,action_K,10.0,,,,,
greedy_evi,3,3,fold3-budget3,action_constrained_loss,29208.42105263158,,,,,
greedy_evi,3,3,fold3-budget3,action_regret,26101.824286654606,,,,,
greedy_evi,3,3,fold3-budget3,action_hit_rate,0.21428571428571427,,,,,
greedy_evi,3,3,fold3-budget3,morans_i,0.6449395796372197,,,,,
greedy_evi,3,3,fold3-budget3,morans_pval,0.001,,,,,
