method,budget,fold,instance_id,metric,value,mean,std,min,max,n_folds
greedy_evi,1,1,fold1-budget1,rmse,0.5292517701618209,,,,,
greedy_evi,1,1,fold1-budget1,mae,0.3862534188530097,,,,,
greedy_evi,1,1,fold1-budget1,r2,0.8151344461552041,,,,,
greedy_evi,1,1,fold1-budget1,expected_loss_gbp,1073.0973619655165,,,,,
greedy_evi,1,1,fold1-budget1,coverage_90,0.9594594594594594,,,,,
greedy_evi,1,1,fold1-budget1,msse,0.6128907319778509,,,,,
greedy_evi,1,1,fold1-budget1,n_test,74.0,,,,,
greedy_evi,1,1,fold1-budget1,roi,-41.4122757059284,,,,,
greedy_evi,1,1,fold1-budget1,cost_efficiency,-40.4122757059284,,,,,
greedy_evi,1,1,fold1-budget1,prior_loss_gbp,4588.158009716832,,,,,
greedy_evi,1,1,fold1-budget1,posterior_loss_gbp,5800.526280894684,,,,,
greedy_evi,1,1,fold1-budget1,savings_gbp,-1212.368271177852,,,,,
greedy_evi,1,1,fold1-budget1,total_cost,30.0,,,,,
greedy_evi,1,1,fold1-budget1,prior_loss_test_only,848.8092317976138,,,,,
greedy_evi,1,1,fold1-budget1,domain_scale_factor,5.405405405405405,,,,,
greedy_evi,1,1,fold1-budget1,n_near_threshold,24.0,,,,,
greedy_evi,1,1,fold1-budget1,fraction_near_threshold,0.32432432432432434,,,,,
greedy_evi,1,1,fold1-budget1,prior_loss_near_threshold,8109.479227351019,,,,,
greedy_evi,1,1,fold1-budget1,posterior_loss_near_threshold,8181.77661897863,,,,,
greedy_evi,1,1,fold1-budget1,savings_near_threshold,-72.29739162761052,,,,,
greedy_evi,1,1,fold1-budget1,roi_near_threshold,-3.409913054253684,,,,,
greedy_evi,1,1,fold1-budget1,ddi_test,0.32432432432432434,,,,,
greedy_evi,1,1,fold1-budget1,ddi_prior,0.255,,,,,
greedy_evi,1,1,fold1-budget1,action_K,12.0,,,,,
greedy_evi,1,1,fold1-budget1,action_constrained_loss,16686.486486486487,,,,,
greedy_evi,1,1,fold1-budget1,action_regret,15613.38912452097,,,,,
greedy_evi,1,1,fold1-budget1,action_hit_rate,0.22641509433962265,,,,,
greedy_evi,1,1,fold1-budget1,morans_i,0.6212053737146185,,,,,
greedy_evi,1,1,fold1-budget1,morans_pval,0.001,,,,,
greedy_evi,1,1,fold1-budget1,prior_computation_time_sec,0.010963201522827148,,,,,
greedy_evi,1,1,fold1-budget1,selection_time_sec,0.6966691017150879,,,,,
greedy_evi,1,1,fold1-budget1,inference_time_sec,0.001992940902709961,,,,,
greedy_evi,1,1,fold1-budget1,total_time_sec,0.709625244140625,,,,,
greedy_evi,1,1,fold1-budget1,n_selected,1.0,,,,,
greedy_evi,1,1,fold1-budget1,cost_mean,30.0,,,,,
greedy_evi,1,1,fold1-budget1,cost_std,0.0,,,,,
greedy_evi,1,2,fold2-budget1,rmse,0.4098007276560968,,,,,
greedy_evi,1,2,fold2-budget1,mae,0.3239398602327966,,,,,
greedy_evi,1,2,fold2-budget1,r2,0.8972834037929572,,,,,
greedy_evi,1,2,fold2-budget1,expected_loss_gbp,1241.0203031298963,,,,,
greedy_evi,1,2,fold2-budget1,coverage_90,0.9895833333333334,,,,,
greedy_evi,1,2,fold2-budget1,msse,0.4139724368238904,,,,,
greedy_evi,1,2,fold2-budget1,n_test,96.0,,,,,
greedy_evi,1,2,fold2-budget1,roi,-83.31239349631149,,,,,
greedy_evi,1,2,fold2-budget1,cost_efficiency,-82.31239349631149,,,,,
greedy_evi,1,2,fold2-budget1,prior_loss_gbp,2701.546124818557,,,,,
greedy_evi,1,2,fold2-budget1,posterior_loss_gbp,5170.917929707902,,,,,
greedy_evi,1,2,fold2-budget1,savings_gbp,-2469.3718048893447,,,,,
greedy_evi,1,2,fold2-budget1,total_cost,30.0,,,,,
greedy_evi,1,2,fold2-budget1,prior_loss_test_only,648.3710699564537,,,,,
greedy_evi,1,2,fold2-budget1,domain_scale_factor,4.166666666666667,,,,,
greedy_evi,1,2,fold2-budget1,n_near_threshold,19.0,,,,,
greedy_evi,1,2,fold2-budget1,fraction_near_threshold,0.19791666666666666,,,,,
greedy_evi,1,2,fold2-budget1,prior_loss_near_threshold,5673.249537294759,,,,,
greedy_evi,1,2,fold2-budget1,posterior_loss_near_threshold,5680.13578041704,,,,,
greedy_evi,1,2,fold2-budget1,savings_near_threshold,-6.886243122281485,,,,,
greedy_evi,1,2,fold2-budget1,roi_near_threshold,-1.229541437409383,,,,,
greedy_evi,1,2,fold2-budget1,ddi_test,0.19791666666666666,,,,,
greedy_evi,1,2,fold2-budget1,ddi_prior,0.26,,,,,
greedy_evi,1,2,fold2-budget1,action_K,12.0,,,,,
greedy_evi,1,2,fold2-budget1,action_constrained_loss,23175.0,,,,,
greedy_evi,1,2,fold2-budget1,action_regret,21933.979696870105,,,,,
greedy_evi,1,2,fold2-budget1,action_hit_rate,0.13953488372093023,,,,,
greedy_evi,1,2,fold2-budget1,morans_i,0.4351508750097721,,,,,
greedy_evi,1,2,fold2-budget1,morans_pval,0.001,,,,,
greedy_evi,1,2,fold2-budget1,prior_computation_time_sec,0.005979776382446289,,,,,
greedy_evi,1,2,fold2-budget1,selection_time_sec,0.7076320648193359,,,,,
greedy_evi,1,2,fold2-budget1,inference_time_sec,0.001992940902709961,,,,,
greedy_evi,1,2,fold2-budget1,total_time_sec,0.7156047821044922,,,,,
greedy_evi,1,2,fold2-budget1,n_selected,1.0,,,,,
greedy_evi,1,2,fold2-budget1,cost_mean,30.0,,,,,
greedy_evi,1,2,fold2-budget1,cost_std,0.0,,,,,
greedy_evi,1,3,fold3-budget1,rmse,0.5091367202432658,,,,,
greedy_evi,1,3,fold3-budget1,mae,0.39172285202192114,,,,,
greedy_evi,1,3,fold3-budget1,r2,0.8629249618842914,,,,,
greedy_evi,1,3,fold3-budget1,expected_loss_gbp,1175.9821136000685,,,,,
greedy_evi,1,3,fold3-budget1,coverage_90,0.9789473684210527,,,,,
greedy_evi,1,3,fold3-budget1,msse,0.5391072956717669,,,,,
greedy_evi,1,3,fold3-budget1,n_test,95.0,,,,,
greedy_evi,1,3,fold3-budget1,roi,-60.908485700620304,,,,,
greedy_evi,1,3,fold3-budget1,cost_efficiency,-59.908485700620304,,,,,
greedy_evi,1,3,fold3-budget1,prior_loss_gbp,3154.249065192205,,,,,
greedy_evi,1,3,fold3-budget1,posterior_loss_gbp,4951.503636210814,,,,,
greedy_evi,1,3,fold3-budget1,savings_gbp,-1797.254571018609,,,,,
greedy_evi,1,3,fold3-budget1,total_cost,30.0,,,,,
greedy_evi,1,3,fold3-budget1,prior_loss_test_only,749.1341529831487,,,,,
greedy_evi,1,3,fold3-budget1,domain_scale_factor,4.2105263157894735,,,,,
greedy_evi,1,3,fold3-budget1,n_near_threshold,26.0,,,,,
greedy_evi,1,3,fold3-budget1,fraction_near_threshold,0.2736842105263158,,,,,
greedy_evi,1,3,fold3-budget1,prior_loss_near_threshold,5995.237258013094,,,,,
greedy_evi,1,3,fold3-budget1,posterior_loss_near_threshold,6006.791744459695,,,,,
greedy_evi,1,3,fold3-budget1,savings_near_threshold,-11.554486446601004,,,,,
greedy_evi,1,3,fold3-budget1,roi_near_threshold,-1.3851495482200336,,,,,
greedy_evi,1,3,fold3-budget1,ddi_test,0.2736842105263158,,,,,
greedy_evi,1,3,fold3-budget1,ddi_prior,0.25,,,,,
greedy_evi,1,3,fold3-budget1,action_K,12.0,,,,,
greedy_evi,1,3,fold3-budget1,action_constrained_loss,19629.473684210527,,,,,
greedy_evi,1,3,fold3-budget1,action_regret,18453.49157061046,,,,,
greedy_evi,1,3,fold3-budget1,action_hit_rate,0.16216216216216217,,,,,
greedy_evi,1,3,fold3-budget1,morans_i,0.426497248749033,,,,,
greedy_evi,1,3,fold3-budget1,morans_pval,0.001,,,,,
greedy_evi,1,3,fold3-budget1,prior_computation_time_sec,0.00697636604309082,,,,,
greedy_evi,1,3,fold3-budget1,selection_time_sec,0.702648401260376,,,,,
greedy_evi,1,3,fold3-budget1,inference_time_sec,0.0019931793212890625,,,,,
greedy_evi,1,3,fold3-budget1,total_time_sec,0.7116179466247559,,,,,
greedy_evi,1,3,fold3-budget1,n_selected,1.0,,,,,
greedy_evi,1,3,fold3-budget1,cost_mean,30.0,,,,,
greedy_evi,1,3,fold3-budget1,cost_std,0.0,,,,,
greedy_evi,1,4,fold4-budget1,rmse,0.7934521522853815,,,,,
greedy_evi,1,4,fold4-budget1,mae,0.578541537512272,,,,,
greedy_evi,1,4,fold4-budget1,r2,0.7885397289652087,,,,,
greedy_evi,1,4,fold4-budget1,expected_loss_gbp,1009.1111649008415,,,,,
greedy_evi,1,4,fold4-budget1,coverage_90,0.8055555555555556,,,,,
greedy_evi,1,4,fold4-budget1,msse,1.178598220060908,,,,,
greedy_evi,1,4,fold4-budget1,n_test,72.0,,,,,
greedy_evi,1,4,fold4-budget1,roi,-32.25842329048692,,,,,
greedy_evi,1,4,fold4-budget1,cost_efficiency,-31.258423290486917,,,,,
greedy_evi,1,4,fold4-budget1,prior_loss_gbp,4668.420439623401,,,,,
greedy_evi,1,4,fold4-budget1,posterior_loss_gbp,5606.173138338008,,,,,
greedy_evi,1,4,fold4-budget1,savings_gbp,-937.7526987146075,,,,,
greedy_evi,1,4,fold4-budget1,total_cost,30.0,,,,,
greedy_evi,1,4,fold4-budget1,prior_loss_test_only,840.3156791322122,,,,,
greedy_evi,1,4,fold4-budget1,domain_scale_factor,5.555555555555555,,,,,
greedy_evi,1,4,fold4-budget1,n_near_threshold,23.0,,,,,
greedy_evi,1,4,fold4-budget1,fraction_near_threshold,0.3194444444444444,,,,,
greedy_evi,1,4,fold4-budget1,prior_loss_near_threshold,8568.307446083403,,,,,
greedy_evi,1,4,fold4-budget1,posterior_loss_near_threshold,8579.067952271813,,,,,
greedy_evi,1,4,fold4-budget1,savings_near_threshold,-10.760506188409636,,,,,
greedy_evi,1,4,fold4-budget1,roi_near_threshold,-1.3586835396136545,,,,,
greedy_evi,1,4,fold4-budget1,ddi_test,0.3194444444444444,,,,,
greedy_evi,1,4,fold4-budget1,ddi_prior,0.215,,,,,
greedy_evi,1,4,fold4-budget1,action_K,12.0,,,,,
greedy_evi,1,4,fold4-budget1,action_constrained_loss,15900.0,,,,,
greedy_evi,1,4,fold4-budget1,action_regret,14890.888835099158,,,,,
greedy_evi,1,4,fold4-budget1,action_hit_rate,0.24,,,,,
greedy_evi,1,4,fold4-budget1,morans_i,0.7744520163743551,,,,,
greedy_evi,1,4,fold4-budget1,morans_pval,0.001,,,,,
greedy_evi,1,4,fold4-budget1,prior_computation_time_sec,0.007866621017456055,,,,,
greedy_evi,1,4,fold4-budget1,selection_time_sec,0.6548826694488525,,,,,
greedy_evi,1,4,fold4-budget1,inference_time_sec,0.001993894577026367,,,,,
greedy_evi,1,4,fold4-budget1,total_time_sec,0.664743185043335,,,,,
greedy_evi,1,4,fold4-budget1,n_selected,1.0,,,,,
greedy_evi,1,4,fold4-budget1,cost_mean,30.0,,,,,
greedy_evi,1,4,fold4-budget1,cost_std,0.0,,,,,
greedy_evi,1,5,fold5-budget1,rmse,0.2512419869571489,,,,,
greedy_evi,1,5,fold5-budget1,mae,0.2049117201917732,,,,,
greedy_evi,1,5,fold5-budget1,r2,0.9243105175862462,,,,,
greedy_evi,1,5,fold5-budget1,expected_loss_gbp,1203.526651739215,,,,,
greedy_evi,1,5,fold5-budget1,coverage_90,1.0,,,,,
greedy_evi,1,5,fold5-budget1,msse,0.1899206507317205,,,,,
greedy_evi,1,5,fold5-budget1,n_test,63.0,,,,,
greedy_evi,1,5,fold5-budget1,roi,-120.20623617786949,,,,,
greedy_evi,1,5,fold5-budget1,cost_efficiency,-119.20623617786949,,,,,
greedy_evi,1,5,fold5-budget1,prior_loss_gbp,4065.251973325597,,,,,
greedy_evi,1,5,fold5-budget1,posterior_loss_gbp,7641.439058661682,,,,,
greedy_evi,1,5,fold5-budget1,savings_gbp,-3576.1870853360847,,,,,
greedy_evi,1,5,fold5-budget1,total_cost,30.0,,,,,
greedy_evi,1,5,fold5-budget1,prior_loss_test_only,640.2771857987816,,,,,
greedy_evi,1,5,fold5-budget1,domain_scale_factor,6.349206349206349,,,,,
greedy_evi,1,5,fold5-budget1,n_near_threshold,9.0,,,,,
greedy_evi,1,5,fold5-budget1,fraction_near_threshold,0.14285714285714285,,,,,
greedy_evi,1,5,fold5-budget1,prior_loss_near_threshold,9151.366598433426,,,,,
greedy_evi,1,5,fold5-budget1,posterior_loss_near_threshold,9152.9928096331,,,,,
greedy_evi,1,5,fold5-budget1,savings_near_threshold,-1.626211199674799,,,,,
greedy_evi,1,5,fold5-budget1,roi_near_threshold,-1.0542070399891599,,,,,
